date,agx,agy,agz2021-05-07 16:29:25.154009,92.0,32.0,-993.0
2021-05-07 16:29:34.438092,163.0,13.0,-1275.0
2021-05-07 16:29:34.485091,71.0,68.0,-1301.0
2021-05-07 16:29:34.532091,71.0,68.0,-1301.0
2021-05-07 16:29:34.594094,-8.0,58.0,-1205.0
2021-05-07 16:29:34.641091,-8.0,58.0,-1205.0
2021-05-07 16:29:34.689093,-8.0,58.0,-1205.0
2021-05-07 16:29:34.737096,122.0,-53.0,-995.0
2021-05-07 16:29:34.783096,122.0,-53.0,-995.0
2021-05-07 16:29:34.847092,114.0,-44.0,-797.0
2021-05-07 16:29:34.893092,114.0,-44.0,-797.0
2021-05-07 16:29:34.954091,45.0,-2.0,-872.0
2021-05-07 16:29:35.016092,45.0,-2.0,-872.0
2021-05-07 16:29:35.062096,135.0,-19.0,-1127.0
2021-05-07 16:29:35.124091,135.0,-19.0,-1127.0
2021-05-07 16:29:35.170092,114.0,7.0,-1114.0
2021-05-07 16:29:35.217092,114.0,7.0,-1114.0
2021-05-07 16:29:35.263091,81.0,-8.0,-993.0
2021-05-07 16:29:35.326094,81.0,-8.0,-993.0
2021-05-07 16:29:35.372101,134.0,2.0,-976.0
2021-05-07 16:29:35.420094,134.0,2.0,-976.0
2021-05-07 16:29:35.467093,136.0,3.0,-990.0
2021-05-07 16:29:35.530099,136.0,3.0,-990.0
2021-05-07 16:29:35.592091,108.0,0.0,-1000.0
2021-05-07 16:29:35.654093,108.0,0.0,-1000.0
2021-05-07 16:29:35.701090,60.0,-14.0,-902.0
2021-05-07 16:29:35.762096,60.0,-14.0,-902.0
2021-05-07 16:29:35.826096,82.0,52.0,-897.0
2021-05-07 16:29:35.888098,174.0,11.0,-1261.0
2021-05-07 16:29:35.948091,174.0,11.0,-1261.0
2021-05-07 16:29:36.010097,41.0,30.0,-1023.0
2021-05-07 16:29:36.073091,41.0,30.0,-1023.0
2021-05-07 16:29:36.134092,110.0,20.0,-899.0
2021-05-07 16:29:36.181091,119.0,-12.0,-998.0
2021-05-07 16:29:36.245095,119.0,-12.0,-998.0
2021-05-07 16:29:36.292092,60.0,17.0,-1018.0
2021-05-07 16:29:36.354097,60.0,17.0,-1018.0
2021-05-07 16:29:36.401091,71.0,8.0,-1015.0
2021-05-07 16:29:36.447092,71.0,8.0,-1015.0
2021-05-07 16:29:36.493092,87.0,6.0,-979.0
2021-05-07 16:29:36.555090,87.0,6.0,-979.0
2021-05-07 16:29:36.604094,66.0,-7.0,-1003.0
2021-05-07 16:29:36.650129,66.0,-7.0,-1003.0
2021-05-07 16:29:36.696092,88.0,37.0,-992.0
2021-05-07 16:29:36.759092,88.0,37.0,-992.0
2021-05-07 16:29:36.821090,90.0,-16.0,-1029.0
2021-05-07 16:29:36.884091,90.0,-16.0,-1029.0
2021-05-07 16:29:36.946094,88.0,-41.0,-1031.0
2021-05-07 16:29:37.008093,86.0,1.0,-980.0
2021-05-07 16:29:37.054095,86.0,1.0,-980.0
2021-05-07 16:29:37.102097,86.0,1.0,-980.0
2021-05-07 16:29:37.148091,52.0,3.0,-999.0
2021-05-07 16:29:37.212103,77.0,21.0,-1012.0
2021-05-07 16:29:37.259095,77.0,21.0,-1012.0
2021-05-07 16:29:37.321098,94.0,38.0,-995.0
2021-05-07 16:29:37.369093,94.0,38.0,-995.0
2021-05-07 16:29:37.430092,50.0,-31.0,-996.0
2021-05-07 16:29:37.492091,50.0,-31.0,-996.0
2021-05-07 16:29:37.554092,75.0,2.0,-984.0
2021-05-07 16:29:37.616092,80.0,25.0,-994.0
2021-05-07 16:29:37.663092,80.0,25.0,-994.0
2021-05-07 16:29:37.727097,91.0,49.0,-990.0
2021-05-07 16:29:37.773098,91.0,49.0,-990.0
2021-05-07 16:29:37.821098,85.0,35.0,-991.0
2021-05-07 16:29:37.853092,85.0,35.0,-991.0
2021-05-07 16:29:37.901092,93.0,-18.0,-1007.0
2021-05-07 16:29:37.949102,93.0,-18.0,-1007.0
2021-05-07 16:29:37.994093,81.0,15.0,-984.0
2021-05-07 16:29:38.040094,81.0,15.0,-984.0
2021-05-07 16:29:38.105095,51.0,-14.0,-1005.0
2021-05-07 16:29:38.168091,51.0,-14.0,-1005.0
2021-05-07 16:29:38.230103,62.0,-21.0,-1023.0
2021-05-07 16:29:38.277096,119.0,-20.0,-1008.0
2021-05-07 16:29:38.343095,119.0,-20.0,-1008.0
2021-05-07 16:29:38.387092,113.0,-71.0,-1006.0
2021-05-07 16:29:38.450092,113.0,-71.0,-1006.0
2021-05-07 16:29:38.512092,79.0,-85.0,-1015.0
2021-05-07 16:29:38.574091,79.0,-85.0,-1015.0
2021-05-07 16:29:38.621091,26.0,0.0,-995.0
2021-05-07 16:29:38.684196,112.0,-54.0,-1043.0
2021-05-07 16:29:38.745093,112.0,-54.0,-1043.0
2021-05-07 16:29:38.806092,86.0,94.0,-973.0
2021-05-07 16:29:38.872099,86.0,94.0,-973.0
2021-05-07 16:29:38.931093,112.0,58.0,-951.0
2021-05-07 16:29:38.978096,112.0,58.0,-951.0
2021-05-07 16:29:39.040094,141.0,-59.0,-992.0
2021-05-07 16:29:39.103096,94.0,-5.0,-1006.0
2021-05-07 16:29:39.164090,94.0,-5.0,-1006.0
2021-05-07 16:29:39.230096,74.0,35.0,-998.0
2021-05-07 16:29:39.274096,74.0,35.0,-998.0
2021-05-07 16:29:39.328094,120.0,27.0,-978.0
2021-05-07 16:29:39.374097,120.0,27.0,-978.0
2021-05-07 16:29:39.413095,107.0,7.0,-977.0
2021-05-07 16:29:39.474092,107.0,7.0,-977.0
2021-05-07 16:29:39.520104,113.0,42.0,-970.0
2021-05-07 16:29:39.583090,113.0,42.0,-970.0
2021-05-07 16:29:39.630091,126.0,-19.0,-1005.0
2021-05-07 16:29:39.690091,126.0,-19.0,-1005.0
2021-05-07 16:29:39.738095,83.0,-30.0,-1007.0
2021-05-07 16:29:39.785092,83.0,-30.0,-1007.0
2021-05-07 16:29:39.847093,131.0,-19.0,-1001.0
2021-05-07 16:29:39.894093,131.0,-19.0,-1001.0
2021-05-07 16:29:39.955093,68.0,-37.0,-993.0
2021-05-07 16:29:40.018092,83.0,-17.0,-997.0
2021-05-07 16:29:40.080097,83.0,-17.0,-997.0
2021-05-07 16:29:40.144093,61.0,-2.0,-1020.0
2021-05-07 16:29:40.204091,61.0,-2.0,-1020.0
2021-05-07 16:29:40.268092,100.0,-10.0,-1008.0
2021-05-07 16:29:40.316092,93.0,-8.0,-986.0
2021-05-07 16:29:40.378093,93.0,-8.0,-986.0
2021-05-07 16:29:40.439091,102.0,9.0,-991.0
2021-05-07 16:29:40.503092,102.0,9.0,-991.0
2021-05-07 16:29:40.564091,87.0,-9.0,-994.0
2021-05-07 16:29:40.628100,135.0,-34.0,-1010.0
2021-05-07 16:29:40.689091,109.0,-3.0,-981.0
2021-05-07 16:29:40.752091,109.0,-3.0,-981.0
2021-05-07 16:29:40.800096,81.0,-9.0,-1005.0
2021-05-07 16:29:40.847124,81.0,-9.0,-1005.0
2021-05-07 16:29:40.894095,111.0,-47.0,-1016.0
2021-05-07 16:29:40.938097,111.0,-47.0,-1016.0
2021-05-07 16:29:41.000092,100.0,-14.0,-987.0
2021-05-07 16:29:41.064094,100.0,-14.0,-987.0
2021-05-07 16:29:41.112092,85.0,1.0,-991.0
2021-05-07 16:29:41.159092,85.0,1.0,-991.0
2021-05-07 16:29:41.207092,116.0,-51.0,-1002.0
2021-05-07 16:29:41.255091,116.0,-51.0,-1002.0
2021-05-07 16:29:41.320099,109.0,-6.0,-1002.0
2021-05-07 16:29:41.383092,109.0,-6.0,-1002.0
2021-05-07 16:29:41.431093,102.0,-19.0,-998.0
2021-05-07 16:29:41.495092,95.0,-15.0,-991.0
